9.6500000000e-02	1.3417240032e-05	4.0154998293e-08
9.7000000000e-02	1.3190169250e-05	4.0155804522e-08
9.7500000000e-02	1.2968123832e-05	4.0156610782e-08
9.8000000000e-02	1.2750946991e-05	4.0157417075e-08
9.8500000000e-02	1.2538488247e-05	4.0158223400e-08
9.9000000000e-02	1.2330603112e-05	4.0159029758e-08
9.9500000000e-02	1.2127152801e-05	4.0159836148e-08
1.0000000000e-01	1.1928003955e-05	4.0160642570e-08
1.0050000000e-01	1.1733028379e-05	4.0161449025e-08
1.0100000000e-01	1.1542102799e-05	4.0162255512e-08
1.0150000000e-01	1.1355108627e-05	4.0163062032e-08
1.0200000000e-01	1.1171931747e-05	4.0163868584e-08
1.0250000000e-01	1.0992462305e-05	4.0164675168e-08
1.0300000000e-01	1.0816594514e-05	4.0165481785e-08
1.0350000000e-01	1.0644226471e-05	4.0166288434e-08
1.0400000000e-01	1.0475259981e-05	4.0167095116e-08
1.0450000000e-01	1.0309600390e-05	4.0167901830e-08
1.0500000000e-01	1.0147156432e-05	4.0168708576e-08
1.0550000000e-01	9.9878400770e-06	4.0169515355e-08
1.0600000000e-01	9.8315663918e-06	4.0170322166e-08
1.0650000000e-01	9.6782534064e-06	4.0171129010e-08
1.0700000000e-01	9.5278219868e-06	4.0171935886e-08
1.0750000000e-01	9.3801957151e-06	4.0172742794e-08
1.0800000000e-01	9.2353007747e-06	4.0173549735e-08
1.0850000000e-01	9.0930658422e-06	4.0174356708e-08
1.0900000000e-01	8.9534219839e-06	4.0175163714e-08
1.0950000000e-01	8.8163025578e-06	4.0175970752e-08
1.1000000000e-01	8.6816431199e-06	4.0176777822e-08
1.1050000000e-01	8.5493813357e-06	4.0177584925e-08
1.1100000000e-01	8.4194568953e-06	4.0178392061e-08
1.1150000000e-01	8.2918114329e-06	4.0179199229e-08
1.1200000000e-01	8.1663884498e-06	4.0180006429e-08
1.1250000000e-01	8.0431332415e-06	4.0180813661e-08
1.1300000000e-01	7.9219928276e-06	4.0181620927e-08
1.1350000000e-01	7.8029158852e-06	4.0182428224e-08
1.1400000000e-01	7.6858526856e-06	4.0183235554e-08
1.1450000000e-01	7.5707550331e-06	4.0184042917e-08
1.1500000000e-01	7.4575762079e-06	4.0184850311e-08
1.1550000000e-01	7.3462709096e-06	4.0185657739e-08
1.1600000000e-01	7.2367952054e-06	4.0186465199e-08
1.1650000000e-01	7.1291064790e-06	4.0187272691e-08
1.1700000000e-01	7.0231633819e-06	4.0188080215e-08
1.1750000000e-01	6.9189257882e-06	4.0188887773e-08
1.1800000000e-01	6.8163547491e-06	4.0189695362e-08
1.1850000000e-01	6.7154124515e-06	4.0190502984e-08
1.1900000000e-01	6.6160621770e-06	4.0191310639e-08
1.1950000000e-01	6.5182682630e-06	4.0192118326e-08
1.2000000000e-01	6.4219960657e-06	4.0192926045e-08
1.2050000000e-01	6.3272119246e-06	4.0193733797e-08
1.2100000000e-01	6.2338831276e-06	4.0194541581e-08
1.2150000000e-01	6.1419778792e-06	4.0195349398e-08
1.2200000000e-01	6.0514652681e-06	4.0196157247e-08
1.2250000000e-01	5.9623152378e-06	4.0196965129e-08
1.2300000000e-01	5.8744985573e-06	4.0197773043e-08
1.2350000000e-01	5.7879867932e-06	4.0198580990e-08
1.2400000000e-01	5.7027522834e-06	4.0199388969e-08
1.2450000000e-01	5.6187681111e-06	4.0200196981e-08
1.2500000000e-01	5.5360080804e-06	4.0201005025e-08
1.2550000000e-01	5.4544466925e-06	4.0201813102e-08
1.2600000000e-01	5.3740591232e-06	4.0202621211e-08
1.2650000000e-01	5.2948212006e-06	4.0203429353e-08
1.2700000000e-01	5.2167093847e-06	4.0204237527e-08
1.2750000000e-01	5.1397007465e-06	4.0205045733e-08
1.2800000000e-01	5.0637729491e-06	4.0205853972e-08
1.2850000000e-01	4.9889042287e-06	4.0206662244e-08
1.2900000000e-01	4.9150733764e-06	4.0207470548e-08
1.2950000000e-01	4.8422597213e-06	4.0208278885e-08
1.3000000000e-01	4.7704431136e-06	4.0209087254e-08
1.3050000000e-01	4.6996039082e-06	4.0209895655e-08
1.3100000000e-01	4.6297229497e-06	4.0210704089e-08
1.3150000000e-01	4.5607815568e-06	4.0211512556e-08
1.3200000000e-01	4.4927615088e-06	4.0212321055e-08
1.3250000000e-01	4.4256450307e-06	4.0213129587e-08
1.3300000000e-01	4.3594147806e-06	4.0213938151e-08
1.3350000000e-01	4.2940538363e-06	4.0214746748e-08
1.3400000000e-01	4.2295456830e-06	4.0215555377e-08
1.3450000000e-01	4.1658742015e-06	4.0216364039e-08
1.3500000000e-01	4.1030236560e-06	4.0217172733e-08
1.3550000000e-01	4.0409786835e-06	4.0217981460e-08
1.3600000000e-01	3.9797242827e-06	4.0218790219e-08
1.3650000000e-01	3.9192458035e-06	4.0219599011e-08
1.3700000000e-01	3.8595289370e-06	4.0220407835e-08
1.3750000000e-01	3.8005597059e-06	4.0221216692e-08
1.3800000000e-01	3.7423244547e-06	4.0222025581e-08
1.3850000000e-01	3.6848098409e-06	4.0222834503e-08
1.3900000000e-01	3.6280028262e-06	4.0223643458e-08
1.3950000000e-01	3.5718906677e-06	4.0224452445e-08
1.4000000000e-01	3.5164609101e-06	4.0225261464e-08
1.4050000000e-01	3.4617013774e-06	4.0226070516e-08
1.4100000000e-01	3.4076001653e-06	4.0226879601e-08
1.4150000000e-01	3.3541456338e-06	4.0227688718e-08
1.4200000000e-01	3.3013263999e-06	4.0228497868e-08
1.4250000000e-01	3.2491313309e-06	4.0229307050e-08
1.4300000000e-01	3.1975495373e-06	4.0230116265e-08
1.4350000000e-01	3.1465703662e-06	4.0230925512e-08
1.4400000000e-01	3.0961833955e-06	4.0231734792e-08
1.4450000000e-01	3.0463784272e-06	4.0232544105e-08
1.4500000000e-01	2.9971454819e-06	4.0233353450e-08
1.4550000000e-01	2.9484747926e-06	4.0234162828e-08
1.4600000000e-01	2.9003567997e-06	4.0234972238e-08
1.4650000000e-01	2.8527821450e-06	4.0235781681e-08
1.4700000000e-01	2.8057416668e-06	4.0236591156e-08
1.4750000000e-01	2.7592263948e-06	4.0237400664e-08
1.4800000000e-01	2.7132275451e-06	4.0238210204e-08
1.4850000000e-01	2.6677365155e-06	4.0239019777e-08
1.4900000000e-01	2.6227448808e-06	4.0239829383e-08
1.4950000000e-01	2.5782443885e-06	4.0240639021e-08
1.5000000000e-01	2.5342269539e-06	4.0241448692e-08
1.5050000000e-01	2.4906846568e-06	4.0242258396e-08
1.5100000000e-01	2.4476097364e-06	4.0243068132e-08
1.5150000000e-01	2.4049945880e-06	4.0243877900e-08
1.5200000000e-01	2.3628317590e-06	4.0244687701e-08
1.5250000000e-01	2.3211139448e-06	4.0245497535e-08
1.5300000000e-01	2.2798339857e-06	4.0246307401e-08
1.5350000000e-01	2.2389848629e-06	4.0247117300e-08
1.5400000000e-01	2.1985596953e-06	4.0247927232e-08
1.5450000000e-01	2.1585517362e-06	4.0248737196e-08
1.5500000000e-01	2.1189543699e-06	4.0249547193e-08
1.5550000000e-01	2.0797611087e-06	4.0250357222e-08
1.5600000000e-01	2.0409655895e-06	4.0251167284e-08
1.5650000000e-01	2.0025615714e-06	4.0251977378e-08
1.5700000000e-01	1.9645429323e-06	4.0252787506e-08
1.5750000000e-01	1.9269036665e-06	4.0253597665e-08
1.5800000000e-01	1.8896378814e-06	4.0254407858e-08
1.5850000000e-01	1.8527397955e-06	4.0255218083e-08
1.5900000000e-01	1.8162037353e-06	4.0256028340e-08
1.5950000000e-01	1.7800241332e-06	4.0256838630e-08
1.6000000000e-01	1.7441955247e-06	4.0257648953e-08
1.6050000000e-01	1.7087125461e-06	4.0258459309e-08
1.6100000000e-01	1.6735699324e-06	4.0259269697e-08
1.6150000000e-01	1.6387625148e-06	4.0260080118e-08
1.6200000000e-01	1.6042852186e-06	4.0260890571e-08
1.6250000000e-01	1.5701330612e-06	4.0261701057e-08
1.6300000000e-01	1.5363011497e-06	4.0262511575e-08
1.6350000000e-01	1.5027846791e-06	4.0263322127e-08
1.6400000000e-01	1.4695789305e-06	4.0264132711e-08
1.6450000000e-01	1.4366792687e-06	4.0264943327e-08
1.6500000000e-01	1.4040811408e-06	4.0265753976e-08
1.6550000000e-01	1.3717800741e-06	4.0266564658e-08
1.6600000000e-01	1.3397716744e-06	4.0267375372e-08
1.6650000000e-01	1.3080516244e-06	4.0268186120e-08
1.6700000000e-01	1.2766156819e-06	4.0268996899e-08
1.6750000000e-01	1.2454596779e-06	4.0269807712e-08
1.6800000000e-01	1.2145795157e-06	4.0270618557e-08
1.6850000000e-01	1.1839711686e-06	4.0271429434e-08
1.6900000000e-01	1.1536306788e-06	4.0272240345e-08
1.6950000000e-01	1.1235541557e-06	4.0273051288e-08
1.7000000000e-01	1.0937377748e-06	4.0273862263e-08
1.7050000000e-01	1.0641777759e-06	4.0274673272e-08
1.7100000000e-01	1.0348704619e-06	4.0275484313e-08
1.7150000000e-01	1.0058121975e-06	4.0276295386e-08
1.7200000000e-01	9.7699940773e-07	4.0277106493e-08
1.7250000000e-01	9.4842857698e-07	4.0277917632e-08
1.7300000000e-01	9.2009624744e-07	4.0278728803e-08
1.7350000000e-01	8.9199901806e-07	4.0279540008e-08
1.7400000000e-01	8.6413354330e-07	4.0280351245e-08
1.7450000000e-01	8.3649653203e-07	4.0281162514e-08
1.7500000000e-01	8.0908474636e-07	4.0281973817e-08
1.7550000000e-01	7.8189500055e-07	4.0282785152e-08
1.7600000000e-01	7.5492415995e-07	4.0283596519e-08
1.7650000000e-01	7.2816913993e-07	4.0284407920e-08
1.7700000000e-01	7.0162690488e-07	4.0285219353e-08
1.7750000000e-01	6.7529446719e-07	4.0286030819e-08
1.7800000000e-01	6.4916888629e-07	4.0286842317e-08
1.7850000000e-01	6.2324726769e-07	4.0287653848e-08
1.7900000000e-01	5.9752676205e-07	4.0288465412e-08
1.7950000000e-01	5.7200456425e-07	4.0289277009e-08
1.8000000000e-01	5.4667791255e-07	4.0290088638e-08
1.8050000000e-01	5.2154408768e-07	4.0290900300e-08
1.8100000000e-01	4.9660041200e-07	4.0291711995e-08
1.8150000000e-01	4.7184424869e-07	4.0292523722e-08
1.8200000000e-01	4.4727300089e-07	4.0293335482e-08
1.8250000000e-01	4.2288411100e-07	4.0294147275e-08
1.8300000000e-01	3.9867505979e-07	4.0294959101e-08
1.8350000000e-01	3.7464336575e-07	4.0295770959e-08
1.8400000000e-01	3.5078658428e-07	4.0296582850e-08
1.8450000000e-01	3.2710230698e-07	4.0297394773e-08
1.8500000000e-01	3.0358816098e-07	4.0298206730e-08
1.8550000000e-01	2.8024180820e-07	4.0299018719e-08
1.8600000000e-01	2.5706094471e-07	4.0299830741e-08
1.8650000000e-01	2.3404330002e-07	4.0300642795e-08
1.8700000000e-01	2.1118663650e-07	4.0301454883e-08
1.8750000000e-01	1.8848874870e-07	4.0302267003e-08
1.8800000000e-01	1.6594746273e-07	4.0303079155e-08
1.8850000000e-01	1.4356063568e-07	4.0303891341e-08
1.8900000000e-01	1.2132615501e-07	4.0304703559e-08
1.8950000000e-01	9.9241937968e-08	4.0305515810e-08
1.9000000000e-01	7.7305931020e-08	4.0306328094e-08
1.9050000000e-01	5.5516109308e-08	4.0307140410e-08
1.9100000000e-01	3.3870476093e-08	4.0307952759e-08
1.9150000000e-01	1.2367062225e-08	4.0308765141e-08
1.9200000000e-01	-8.9960743780e-09	4.0309577556e-08
1.9250000000e-01	-3.0220849243e-08	4.0310390003e-08
1.9300000000e-01	-5.1309151839e-08	4.0311202483e-08
1.9350000000e-01	-7.2262846074e-08	4.0312014996e-08
1.9400000000e-01	-9.3083770766e-08	4.0312827542e-08
1.9450000000e-01	-1.1377374012e-07	4.0313640120e-08
1.9500000000e-01	-1.3433454419e-07	4.0314452731e-08
1.9550000000e-01	-1.5476794932e-07	4.0315265375e-08
1.9600000000e-01	-1.7507569860e-07	4.0316078052e-08
1.9650000000e-01	-1.9525951229e-07	4.0316890761e-08
1.9700000000e-01	-2.1532108825e-07	4.0317703504e-08
1.9750000000e-01	-2.3526210235e-07	4.0318516279e-08
1.9800000000e-01	-2.5508420888e-07	4.0319329086e-08
1.9850000000e-01	-2.7478904096e-07	4.0320141927e-08
1.9900000000e-01	-2.9437821092e-07	4.0320954800e-08
1.9950000000e-01	-3.1385331068e-07	4.0321767706e-08
2.0000000000e-01	-3.3321591215e-07	4.0322580645e-08
2.0050000000e-01	-3.5246756757e-07	4.0323393617e-08
2.0100000000e-01	-3.7160980990e-07	4.0324206621e-08
2.0150000000e-01	-3.9064415315e-07	4.0325019658e-08
2.0200000000e-01	-4.0957209276e-07	4.0325832728e-08
2.0250000000e-01	-4.2839510591e-07	4.0326645831e-08
2.0300000000e-01	-4.4711465186e-07	4.0327458967e-08
2.0350000000e-01	-4.6573217230e-07	4.0328272135e-08
2.0400000000e-01	-4.8424909168e-07	4.0329085336e-08
2.0450000000e-01	-5.0266681747e-07	4.0329898570e-08
2.0500000000e-01	-5.2098674054e-07	4.0330711837e-08
2.0550000000e-01	-5.3921023542e-07	4.0331525137e-08
2.0600000000e-01	-5.5733866063e-07	4.0332338469e-08
2.0650000000e-01	-5.7537335895e-07	4.0333151834e-08
2.0700000000e-01	-5.9331565771e-07	4.0333965232e-08
2.0750000000e-01	-6.1116686910e-07	4.0334778663e-08
2.0800000000e-01	-6.2892829043e-07	4.0335592126e-08
2.0850000000e-01	-6.4660120439e-07	4.0336405623e-08
2.0900000000e-01	-6.6418687935e-07	4.0337219152e-08
2.0950000000e-01	-6.8168656960e-07	4.0338032714e-08
2.1000000000e-01	-6.9910151563e-07	4.0338846309e-08
2.1050000000e-01	-7.1643294435e-07	4.0339659937e-08
2.1100000000e-01	-7.3368206939e-07	4.0340473597e-08
2.1150000000e-01	-7.5085009131e-07	4.0341287290e-08
2.1200000000e-01	-7.6793819784e-07	4.0342101017e-08
2.1250000000e-01	-7.8494756415e-07	4.0342914776e-08
2.1300000000e-01	-8.0187935305e-07	4.0343728567e-08
2.1350000000e-01	-8.1873471525e-07	4.0344542392e-08
2.1400000000e-01	-8.3551478955e-07	4.0345356249e-08
2.1450000000e-01	-8.5222070309e-07	4.0346170140e-08
2.1500000000e-01	-8.6885357157e-07	4.0346984063e-08
2.1550000000e-01	-8.8541449946e-07	4.0347798019e-08
2.1600000000e-01	-9.0190458019e-07	4.0348612008e-08
2.1650000000e-01	-9.1832489639e-07	4.0349426029e-08
2.1700000000e-01	-9.3467652009e-07	4.0350240084e-08
2.1750000000e-01	-9.5096051289e-07	4.0351054171e-08
2.1800000000e-01	-9.6717792621e-07	4.0351868292e-08
2.1850000000e-01	-9.8332980143e-07	4.0352682445e-08
2.1900000000e-01	-9.9941717014e-07	4.0353496630e-08
2.1950000000e-01	-1.0154410543e-06	4.0354310849e-08
2.2000000000e-01	-1.0314024664e-06	4.0355125101e-08
2.2050000000e-01	-1.0473024096e-06	4.0355939385e-08
2.2100000000e-01	-1.0631418782e-06	4.0356753703e-08
2.2150000000e-01	-1.0789218574e-06	4.0357568053e-08
2.2200000000e-01	-1.0946433238e-06	4.0358382436e-08
2.2250000000e-01	-1.1103072453e-06	4.0359196852e-08
2.2300000000e-01	-1.1259145815e-06	4.0360011301e-08
2.2350000000e-01	-1.1414662840e-06	4.0360825782e-08
2.2400000000e-01	-1.1569632959e-06	4.0361640297e-08
2.2450000000e-01	-1.1724065528e-06	4.0362454845e-08
2.2500000000e-01	-1.1877969825e-06	4.0363269425e-08
2.2550000000e-01	-1.2031355051e-06	4.0364084038e-08
2.2600000000e-01	-1.2184230335e-06	4.0364898684e-08
2.2650000000e-01	-1.2336604731e-06	4.0365713363e-08
2.2700000000e-01	-1.2488487225e-06	4.0366528075e-08
2.2750000000e-01	-1.2639886731e-06	4.0367342820e-08
2.2800000000e-01	-1.2790812096e-06	4.0368157597e-08
2.2850000000e-01	-1.2941272101e-06	4.0368972408e-08
2.2900000000e-01	-1.3091275461e-06	4.0369787251e-08
2.2950000000e-01	-1.3240830829e-06	4.0370602128e-08
2.3000000000e-01	-1.3389946794e-06	4.0371417037e-08
2.3050000000e-01	-1.3538631886e-06	4.0372231979e-08
2.3100000000e-01	-1.3686894574e-06	4.0373046954e-08
2.3150000000e-01	-1.3834743269e-06	4.0373861962e-08
2.3200000000e-01	-1.3982186327e-06	4.0374677003e-08
2.3250000000e-01	-1.4129232047e-06	4.0375492076e-08
2.3300000000e-01	-1.4275888675e-06	4.0376307183e-08
2.3350000000e-01	-1.4422164404e-06	4.0377122322e-08
2.3400000000e-01	-1.4568067375e-06	4.0377937495e-08
2.3450000000e-01	-1.4713605680e-06	4.0378752700e-08
2.3500000000e-01	-1.4858787362e-06	4.0379567939e-08
2.3550000000e-01	-1.5003620416e-06	4.0380383210e-08
2.3600000000e-01	-1.5148112790e-06	4.0381198514e-08
2.3650000000e-01	-1.5292272389e-06	4.0382013851e-08
2.3700000000e-01	-1.5436107071e-06	4.0382829221e-08
2.3750000000e-01	-1.5579624654e-06	4.0383644624e-08
2.3800000000e-01	-1.5722832913e-06	4.0384460060e-08
2.3850000000e-01	-1.5865739584e-06	4.0385275529e-08
2.3900000000e-01	-1.6008352364e-06	4.0386091030e-08
2.3950000000e-01	-1.6150678910e-06	4.0386906565e-08
2.4000000000e-01	-1.6292726843e-06	4.0387722132e-08
2.4050000000e-01	-1.6434503750e-06	4.0388537733e-08
2.4100000000e-01	-1.6576017183e-06	4.0389353366e-08
2.4150000000e-01	-1.6717274659e-06	4.0390169033e-08
2.4200000000e-01	-1.6858283664e-06	4.0390984732e-08
2.4250000000e-01	-1.6999051653e-06	4.0391800465e-08
2.4300000000e-01	-1.7139586051e-06	4.0392616230e-08
2.4350000000e-01	-1.7279894254e-06	4.0393432028e-08
